time_window,avg_abs_power,avg_rel_power,sample_count,min_abs_power,max_abs_power,avg_abs_flow,total_flow_volume,start_time
"Row(start=Timestamp('2020-07-28 14:00:00'), end=Timestamp('2020-07-28 14:30:00'))",129203.51849223844,1292.0351849223841,60,0.0,324743.2142281717,0.0011743507573238204,3146055.1907352773,2020-07-28 14:00:00
"Row(start=Timestamp('2020-07-28 14:30:00'), end=Timestamp('2020-07-28 15:00:00'))",136067.1202521852,1360.6712025218526,59,0.0,318089.8916757874,0.0012382202185655144,3093740.2337680426,2020-07-28 14:30:00
"Row(start=Timestamp('2020-07-28 15:00:00'), end=Timestamp('2020-07-28 15:30:00'))",142161.76161428491,1421.617616142849,60,0.0,300739.89034789643,0.0012820388789793516,3146298.837206585,2020-07-28 15:00:00
"Row(start=Timestamp('2020-07-28 15:30:00'), end=Timestamp('2020-07-28 16:00:00'))",138838.5825775676,1388.385825775676,60,0.0,281118.96052620263,0.0012532172405800607,3146423.27635505,2020-07-28 15:30:00
"Row(start=Timestamp('2020-07-28 16:00:00'), end=Timestamp('2020-07-28 16:30:00'))",141041.50158599805,1410.415015859981,59,0.0,297906.74548709433,0.0012739252991094741,3094101.7312376676,2020-07-28 16:00:00
"Row(start=Timestamp('2020-07-28 16:30:00'), end=Timestamp('2020-07-28 17:00:00'))",122526.96655889228,1225.2696655889226,60,0.0,288812.61498537863,0.0011122532273180757,3146666.988407384,2020-07-28 16:30:00
"Row(start=Timestamp('2020-07-28 17:00:00'), end=Timestamp('2020-07-28 17:30:00'))",120167.17625707833,1201.6717625707838,60,0.0,294259.10187966184,0.0010831695740242467,3146790.3670780216,2020-07-28 17:00:00
"Row(start=Timestamp('2020-07-28 17:30:00'), end=Timestamp('2020-07-28 18:00:00'))",102301.17672336932,1023.011767233693,59,0.0,304019.724016968,0.0009264669033682577,3094464.181095832,2020-07-28 17:30:00
"Row(start=Timestamp('2020-07-28 18:00:00'), end=Timestamp('2020-07-28 18:30:00'))",111612.76454887359,1116.1276454887359,60,0.0,302706.5230445726,0.001013997641865949,3147036.6378317224,2020-07-28 18:00:00
"Row(start=Timestamp('2020-07-28 18:30:00'), end=Timestamp('2020-07-28 19:00:00'))",115446.64388374482,1154.4664388374483,60,0.0,302920.4259602997,0.0010493696526287153,3147162.789729571,2020-07-28 18:30:00
"Row(start=Timestamp('2020-07-28 19:00:00'), end=Timestamp('2020-07-28 19:30:00'))",127716.48149163845,1277.1648149163846,59,0.0,303171.8956405736,0.001159882206028768,3094830.286722702,2020-07-28 19:00:00
"Row(start=Timestamp('2020-07-28 19:30:00'), end=Timestamp('2020-07-28 20:00:00'))",133848.69391410876,1338.4869391410873,60,0.0,304835.7774238322,0.001212866946821054,3147406.3811558923,2020-07-28 19:30:00
"Row(start=Timestamp('2020-07-28 20:00:00'), end=Timestamp('2020-07-28 20:30:00'))",140685.53491212148,1406.8553491212147,60,0.0,318959.9313354961,0.0012513831363182878,3147528.676807077,2020-07-28 20:00:00
"Row(start=Timestamp('2020-07-28 20:30:00'), end=Timestamp('2020-07-28 21:00:00'))",152191.2523966889,1521.9125239668892,59,0.0,360967.2264718677,0.0013573259723203637,3095191.453025066,2020-07-28 20:30:00
"Row(start=Timestamp('2020-07-28 21:00:00'), end=Timestamp('2020-07-28 21:30:00'))",143969.42737610493,1439.6942737610493,60,0.0,345014.9479230672,0.001280204774717578,3147780.8434187407,2020-07-28 21:00:00
"Row(start=Timestamp('2020-07-28 21:30:00'), end=Timestamp('2020-07-28 22:00:00'))",133424.4312864091,1334.244312864091,60,0.0,351327.1479689484,0.0011926917999415503,3147906.3033712697,2020-07-28 21:30:00
"Row(start=Timestamp('2020-07-28 22:00:00'), end=Timestamp('2020-07-28 22:30:00'))",120108.50960003496,1201.0850960003497,59,0.0,359579.4421269427,0.001062892285745177,3095565.0559623064,2020-07-28 22:00:00
"Row(start=Timestamp('2020-07-28 22:30:00'), end=Timestamp('2020-07-28 23:00:00'))",114080.36362361655,1153.4369595130815,60,0.0,347556.1793595514,0.0010284084610655943,3148159.5953618637,2020-07-28 22:30:00
"Row(start=Timestamp('2020-07-28 23:00:00'), end=Timestamp('2020-07-28 23:30:00'))",110768.20961255698,1230.7578845839664,60,0.0,356449.0253896615,0.0009888442119902045,3148290.8787471,2020-07-28 23:00:00
"Row(start=Timestamp('2020-07-28 23:30:00'), end=Timestamp('2020-07-29 00:00:00'))",125050.86057272345,1389.4540063635939,59,0.0,342577.274242748,0.0011148511716113862,3095944.8614134183,2020-07-28 23:30:00
"Row(start=Timestamp('2020-07-29 00:00:00'), end=Timestamp('2020-07-29 00:30:00'))",131600.73200902456,1462.2303556558286,60,0.0,310889.49423039885,0.0011756608317965156,3148544.1101563578,2020-07-29 00:00:00
"Row(start=Timestamp('2020-07-29 00:30:00'), end=Timestamp('2020-07-29 01:00:00'))",139955.06969800298,1555.0563299778114,60,0.0,320158.4414900042,0.0012275397809152384,3148670.054320516,2020-07-29 00:30:00
"Row(start=Timestamp('2020-07-29 01:00:00'), end=Timestamp('2020-07-29 01:30:00'))",147923.7890354301,1643.5976559492233,59,0.0,294243.0686146595,0.0012973734117055064,3096311.23621741,2020-07-29 01:00:00
"Row(start=Timestamp('2020-07-29 01:30:00'), end=Timestamp('2020-07-29 02:00:00'))",142753.0863060575,1586.1454034006395,60,0.0,310849.9946622405,0.0012749644768267976,3148912.7524707136,2020-07-29 01:30:00
"Row(start=Timestamp('2020-07-29 02:00:00'), end=Timestamp('2020-07-29 02:30:00'))",149010.18766264996,1655.6687518072215,60,0.0,347817.26387093693,0.0012576714937872235,3149037.8838383956,2020-07-29 02:00:00
"Row(start=Timestamp('2020-07-29 02:30:00'), end=Timestamp('2020-07-29 03:00:00'))",136365.35902573622,1515.1706558415142,59,0.0,344517.76906526735,0.0011713398065018293,3096676.221236195,2020-07-29 02:30:00
"Row(start=Timestamp('2020-07-29 03:00:00'), end=Timestamp('2020-07-29 03:30:00'))",123728.38039857948,1374.7597822064397,60,0.0,382871.36701485113,0.0010658765909846725,3149285.9568914142,2020-07-29 03:00:00
"Row(start=Timestamp('2020-07-29 03:30:00'), end=Timestamp('2020-07-29 04:00:00'))",119500.75562732657,1327.7861736369618,60,0.0,402035.8647531955,0.0010323386844836794,3149412.482269257,2020-07-29 03:30:00
"Row(start=Timestamp('2020-07-29 04:00:00'), end=Timestamp('2020-07-29 04:30:00'))",101992.33351584658,1133.2481501760735,59,0.0,329532.354298101,0.0009680340120612254,3097050.4257988646,2020-07-29 04:00:00
"Row(start=Timestamp('2020-07-29 04:30:00'), end=Timestamp('2020-07-29 05:00:00'))",122778.87386531857,1364.2097096146506,60,0.0,333673.78579669975,0.001142122925295523,3149673.368339792,2020-07-29 04:30:00
"Row(start=Timestamp('2020-07-29 05:00:00'), end=Timestamp('2020-07-29 05:30:00'))",140332.24762732442,1559.2471958591602,60,0.0,397578.41947982745,0.001197408068043253,3149801.8953582263,2020-07-29 05:00:00
"Row(start=Timestamp('2020-07-29 05:30:00'), end=Timestamp('2020-07-29 06:00:00'))",148785.13244316817,1653.1681382574245,59,0.0,385514.6084172615,0.0013074987330537933,3097430.6310017784,2020-07-29 05:30:00
"Row(start=Timestamp('2020-07-29 06:00:00'), end=Timestamp('2020-07-29 06:30:00'))",154414.87366102607,1715.720818455846,60,0.0,392388.97578651767,0.0013011659662806986,3150054.074405369,2020-07-29 06:00:00
"Row(start=Timestamp('2020-07-29 06:30:00'), end=Timestamp('2020-07-29 07:00:00'))",153502.64180079242,1705.5849088976936,60,0.0,387393.9757652824,0.0012967117130735359,3150180.7586378464,2020-07-29 06:30:00
"Row(start=Timestamp('2020-07-29 07:00:00'), end=Timestamp('2020-07-29 07:30:00'))",144493.71697514632,1605.4857441682923,59,0.0,421468.4502713746,0.001264865801061007,3097799.624693588,2020-07-29 07:00:00
"Row(start=Timestamp('2020-07-29 07:30:00'), end=Timestamp('2020-07-29 08:00:00'))",139935.0027246316,1554.8333636070176,60,0.0,408814.235136395,0.0011869274722616928,3150429.3444301668,2020-07-29 07:30:00
"Row(start=Timestamp('2020-07-29 08:00:00'), end=Timestamp('2020-07-29 08:30:00'))",119397.7749194406,1326.64194354934,60,0.0,349941.036952429,0.0010627324122502043,3150555.265540578,2020-07-29 08:00:00
"Row(start=Timestamp('2020-07-29 08:30:00'), end=Timestamp('2020-07-29 09:00:00'))",108465.76801468694,1205.1752001631885,59,0.0,330374.5464701062,0.0009810903474840168,3098167.973100866,2020-07-29 08:30:00
"Row(start=Timestamp('2020-07-29 09:00:00'), end=Timestamp('2020-07-29 09:30:00'))",115517.92302479544,1283.5324780532824,60,0.0,342135.461272388,0.0010320766695891405,3150807.397514306,2020-07-29 09:00:00
"Row(start=Timestamp('2020-07-29 09:30:00'), end=Timestamp('2020-07-29 10:00:00'))",116023.0437665845,1289.144930739828,60,0.0,286458.78521728195,0.0010354828632181475,3150932.1725741317,2020-07-29 09:30:00
"Row(start=Timestamp('2020-07-29 10:00:00'), end=Timestamp('2020-07-29 10:30:00'))",126579.49404069276,1406.438822674364,59,0.0,327208.2376772323,0.0011372334609075997,3098540.622739412,2020-07-29 10:00:00
"Row(start=Timestamp('2020-07-29 10:30:00'), end=Timestamp('2020-07-29 11:00:00'))",144874.80606997057,1609.7200674441176,60,0.0,348852.6610702795,0.0012885892513428262,3151181.026573182,2020-07-29 10:30:00
"Row(start=Timestamp('2020-07-29 11:00:00'), end=Timestamp('2020-07-29 11:30:00'))",145269.92291467913,1614.1102546075463,59,0.0,297392.2079835855,0.0012872480903572201,3098783.9409344885,2020-07-29 11:00:00
"Row(start=Timestamp('2020-07-29 11:30:00'), end=Timestamp('2020-07-29 12:00:00'))",144120.03617223527,1601.3337352470585,60,0.0,328568.83515211934,0.0012995938769134643,3151429.360769675,2020-07-29 11:30:00
"Row(start=Timestamp('2020-07-29 12:00:00'), end=Timestamp('2020-07-29 12:30:00'))",138720.7391698427,1541.3415463315857,60,0.0,314204.6047541623,0.0012445707490602734,3151553.6225796696,2020-07-29 12:00:00
"Row(start=Timestamp('2020-07-29 12:30:00'), end=Timestamp('2020-07-29 13:00:00'))",130714.04969713019,1452.3783299681131,59,0.0,285920.1691676966,0.0011561518244793988,3099150.054899607,2020-07-29 12:30:00
"Row(start=Timestamp('2020-07-29 13:00:00'), end=Timestamp('2020-07-29 13:30:00'))",124327.53037130175,1381.4170041255743,60,0.0,345957.85397731874,0.0011232578528887144,3151801.6295551998,2020-07-29 13:00:00
"Row(start=Timestamp('2020-07-29 13:30:00'), end=Timestamp('2020-07-29 14:00:00'))",111311.12110660877,1236.7902345178752,60,0.0,281221.60791217955,0.0010079712992915523,3151932.500405856,2020-07-29 13:30:00
"Row(start=Timestamp('2020-07-29 14:00:00'), end=Timestamp('2020-07-29 14:30:00'))",108444.65323256576,1204.9405914729527,59,0.0,286764.0927923859,0.0009746954076850989,3099523.931996645,2020-07-29 14:00:00
"Row(start=Timestamp('2020-07-29 14:30:00'), end=Timestamp('2020-07-29 15:00:00'))",120615.6250180987,1340.1736113122085,60,0.0,334275.57086393493,0.0010821215144460907,3152184.850454808,2020-07-29 14:30:00
"Row(start=Timestamp('2020-07-29 15:00:00'), end=Timestamp('2020-07-29 15:30:00'))",132535.44303788885,1472.6160337543213,60,0.0,303408.10547407804,0.001188499561628927,3152311.415323281,2020-07-29 15:00:00
"Row(start=Timestamp('2020-07-29 15:30:00'), end=Timestamp('2020-07-29 16:00:00'))",138527.32650304126,1539.1925167004583,59,0.0,282805.84715133195,0.0012563392146624493,3099895.670693141,2020-07-29 15:30:00
"Row(start=Timestamp('2020-07-29 16:00:00'), end=Timestamp('2020-07-29 16:30:00'))",145084.44086745882,1612.0493429717649,60,0.0,290238.39331175486,0.0013082403684332511,3152559.6891108486,2020-07-29 16:00:00
"Row(start=Timestamp('2020-07-29 16:30:00'), end=Timestamp('2020-07-29 17:00:00'))",145162.21936807298,1612.9135485341444,60,0.0,301851.97780891304,0.0013071923088550958,3152686.832975061,2020-07-29 16:30:00
"Row(start=Timestamp('2020-07-29 17:00:00'), end=Timestamp('2020-07-29 17:30:00'))",139445.40882293385,1549.393431365932,59,0.0,330240.34226370783,0.0012584708612620888,3100264.797631226,2020-07-29 17:00:00
"Row(start=Timestamp('2020-07-29 17:30:00'), end=Timestamp('2020-07-29 18:00:00'))",131975.510205957,1466.3945578439664,60,0.0,328563.850933002,0.0011940018744142455,3152936.516569853,2020-07-29 17:30:00
"Row(start=Timestamp('2020-07-29 18:00:00'), end=Timestamp('2020-07-29 18:30:00'))",119054.44437612337,1322.8271597347039,60,0.0,341799.2129447224,0.0010729509931372246,3153063.153181126,2020-07-29 18:00:00
"Row(start=Timestamp('2020-07-29 18:30:00'), end=Timestamp('2020-07-29 19:00:00'))",112535.19416350724,1250.3910462611925,59,0.0,334142.33689190657,0.0010170618838529306,3100639.9184851944,2020-07-29 18:30:00
"Row(start=Timestamp('2020-07-29 19:00:00'), end=Timestamp('2020-07-29 19:30:00'))",110315.03380403467,1225.7225978226077,60,0.0,330387.83366789296,0.0009980147332990699,3153322.3026687372,2020-07-29 19:00:00
"Row(start=Timestamp('2020-07-29 19:30:00'), end=Timestamp('2020-07-29 20:00:00'))",126215.42472028597,1402.3936080031779,60,0.0,351718.5573850566,0.0011374066571938205,3153452.8662224733,2020-07-29 19:30:00
"Row(start=Timestamp('2020-07-29 20:00:00'), end=Timestamp('2020-07-29 20:30:00'))",133451.81340960154,1482.7979267733497,59,0.0,346401.57411854673,0.0012062455195709246,3101019.1938764984,2020-07-29 20:00:00
"Row(start=Timestamp('2020-07-29 20:30:00'), end=Timestamp('2020-07-29 21:00:00'))",138230.93800771883,1535.899311196876,60,0.0,330105.34251302667,0.0012534792554745992,3153705.039717674,2020-07-29 20:30:00
"Row(start=Timestamp('2020-07-29 21:00:00'), end=Timestamp('2020-07-29 21:30:00'))",141928.25008691702,1576.9805565212998,60,0.0,330254.90952057514,0.0012849210428192799,3153830.4594069147,2020-07-29 21:00:00
"Row(start=Timestamp('2020-07-29 21:30:00'), end=Timestamp('2020-07-29 22:00:00'))",145350.72114104484,1615.0080126782764,59,0.0,344882.62450367294,0.0013085645563536135,3101387.2864601,2020-07-29 21:30:00
"Row(start=Timestamp('2020-07-29 22:00:00'), end=Timestamp('2020-07-29 22:30:00'))",143915.40628256454,1599.0600698062728,60,0.0,357125.7539314862,0.0012867551470810538,3154079.602491533,2020-07-29 22:00:00
"Row(start=Timestamp('2020-07-29 22:30:00'), end=Timestamp('2020-07-29 23:00:00'))",137755.4806601717,1522.7169359941518,60,0.0,362486.77206678106,0.0012343521681732529,3154209.15746471,2020-07-29 22:30:00
"Row(start=Timestamp('2020-07-29 23:00:00'), end=Timestamp('2020-07-29 23:30:00'))",135898.4116258197,1358.9841162581963,59,0.0,314249.6121834941,0.0012131733710197524,3101777.1917577432,2020-07-29 23:00:00
"Row(start=Timestamp('2020-07-29 23:30:00'), end=Timestamp('2020-07-30 00:00:00'))",113629.27474327612,1136.2927474327605,60,0.0,350468.5058153147,0.0010129495822877928,3154476.6100705764,2020-07-29 23:30:00
"Row(start=Timestamp('2020-07-30 00:00:00'), end=Timestamp('2020-07-30 00:30:00'))",116126.83606405999,1161.2683606405997,60,0.0,342858.2759322378,0.001035482863218148,3154608.7364824326,2020-07-30 00:00:00
"Row(start=Timestamp('2020-07-30 00:30:00'), end=Timestamp('2020-07-30 01:00:00'))",115035.51170367685,1150.3551170367687,59,0.0,296639.7161328193,0.0010234568236518488,3102155.8826140896,2020-07-30 00:30:00
"Row(start=Timestamp('2020-07-30 01:00:00'), end=Timestamp('2020-07-30 01:30:00'))",131393.95907390857,1313.9395907390858,60,0.0,323292.67741745594,0.0011712065785893522,3154857.721116242,2020-07-30 01:00:00
"Row(start=Timestamp('2020-07-30 01:30:00'), end=Timestamp('2020-07-30 02:00:00'))",134986.85698816474,1349.8685698816473,60,0.0,291248.4845432726,0.0011958359786760186,3154978.306463742,2020-07-30 01:30:00
"Row(start=Timestamp('2020-07-30 02:00:00'), end=Timestamp('2020-07-30 02:30:00'))",148066.4188847018,1480.6641888470183,59,0.0,285598.5317293072,0.0013133607612028026,3102516.2078186576,2020-07-30 02:00:00
"Row(start=Timestamp('2020-07-30 02:30:00'), end=Timestamp('2020-07-30 03:00:00'))",146500.48184638182,1465.004818463818,60,0.0,366834.06023061945,0.001284659027924741,3155224.7445138795,2020-07-30 02:30:00
"Row(start=Timestamp('2020-07-30 03:00:00'), end=Timestamp('2020-07-30 03:30:00'))",144621.15250603255,1446.2115250603258,60,0.0,381892.5939505454,0.0012372343320131809,3155349.28017902,2020-07-30 03:00:00
"Row(start=Timestamp('2020-07-30 03:30:00'), end=Timestamp('2020-07-30 04:00:00'))",137790.89496605634,1377.9089496605638,59,0.0,354431.03315011563,0.0012049132404461493,3102883.128434932,2020-07-30 03:30:00
"Row(start=Timestamp('2020-07-30 04:00:00'), end=Timestamp('2020-07-30 04:30:00'))",125572.08769891555,1255.7208769891554,60,0.0,346212.1446122457,0.001095746288962119,3155601.260819764,2020-07-30 04:00:00
"Row(start=Timestamp('2020-07-30 04:30:00'), end=Timestamp('2020-07-30 05:00:00'))",114747.74329499099,1147.4774329499098,60,0.0,337879.86606078205,0.0010244782376475092,3155730.8534343317,2020-07-30 04:30:00
"Row(start=Timestamp('2020-07-30 05:00:00'), end=Timestamp('2020-07-30 05:30:00'))",118679.15794743013,1186.7915794743012,59,0.0,344933.3133028103,0.0009733631285603238,3103259.2227107533,2020-07-30 05:00:00
"Row(start=Timestamp('2020-07-30 05:30:00'), end=Timestamp('2020-07-30 06:00:00'))",125881.84372320693,1258.8184372320693,60,0.0,366303.50606448983,0.001112253227318076,3155984.3805821612,2020-07-30 05:30:00
"Row(start=Timestamp('2020-07-30 06:00:00'), end=Timestamp('2020-07-30 06:30:00'))",131818.4977647504,1318.184977647504,60,0.0,335335.80946109665,0.0011526035210770824,3156112.607676302,2020-07-30 06:00:00
"Row(start=Timestamp('2020-07-30 06:30:00'), end=Timestamp('2020-07-30 07:00:00'))",152821.24969497204,1528.2124969497202,59,0.0,380131.38371318375,0.0013304139339999166,3103634.4163340265,2020-07-30 06:30:00
"Row(start=Timestamp('2020-07-30 07:00:00'), end=Timestamp('2020-07-30 07:30:00'))",144729.17292970352,1447.2917292970344,60,0.0,360701.259304855,0.0012851830577138195,3156363.9033481237,2020-07-30 07:00:00
"Row(start=Timestamp('2020-07-30 07:30:00'), end=Timestamp('2020-07-30 08:00:00'))",146852.98790800388,1468.5298790800387,60,0.0,409502.06370383897,0.0012862311172919755,3156488.2057379624,2020-07-30 07:30:00
"Row(start=Timestamp('2020-07-30 08:00:00'), end=Timestamp('2020-07-30 08:30:00'))",143106.0445019131,1431.0604450191306,59,0.0,362219.4525240193,0.0012712607408599252,3104002.01446537,2020-07-30 08:00:00
"Row(start=Timestamp('2020-07-30 08:30:00'), end=Timestamp('2020-07-30 09:00:00'))",140484.22127486224,1404.8422127486228,60,0.0,409741.61798954743,0.0011979320978323306,3156738.0956524443,2020-07-30 08:30:00
"Row(start=Timestamp('2020-07-30 09:00:00'), end=Timestamp('2020-07-30 09:30:00'))",119989.52393050274,1199.895239305027,60,0.0,319423.00080302183,0.0010679727101409846,3156865.7148807514,2020-07-30 09:00:00
"Row(start=Timestamp('2020-07-30 09:30:00'), end=Timestamp('2020-07-30 10:00:00'))",112877.32723366407,1128.7732723366403,59,0.0,314575.7253839345,0.0010194599862775248,3104375.8323809803,2020-07-30 09:30:00
"Row(start=Timestamp('2020-07-30 10:00:00'), end=Timestamp('2020-07-30 10:30:00'))",105681.57996023266,1056.8157996023263,60,0.0,318146.82106028695,0.0009587124991182187,3157119.023951735,2020-07-30 10:00:00
"Row(start=Timestamp('2020-07-30 10:30:00'), end=Timestamp('2020-07-30 11:00:00'))",122126.63992355583,1221.2663992355585,60,0.0,324264.11178431317,0.0011012486017474377,3157245.299503059,2020-07-30 10:30:00
"Row(start=Timestamp('2020-07-30 11:00:00'), end=Timestamp('2020-07-30 11:30:00'))",122480.92447107135,1224.809244710713,59,0.0,305054.1730424935,0.0011055252177379642,3104746.771399637,2020-07-30 11:00:00
"Row(start=Timestamp('2020-07-30 11:30:00'), end=Timestamp('2020-07-30 12:00:00'))",142978.90434100843,1429.789043410084,60,0.0,307520.91648016695,0.001296449698178997,3157491.236917681,2020-07-30 11:30:00
"Row(start=Timestamp('2020-07-30 12:00:00'), end=Timestamp('2020-07-30 12:30:00'))",136124.9656879509,1361.2496568795093,60,0.0,289873.3493003729,0.0012249196319698483,3157615.4855824704,2020-07-30 12:00:00
